business_unit,lead_contact,title,job_level,industry,team,channel,lead_product,sales_qualified
business_unit_1,Lead,Director of Clinical Services,,Skilled Nursing Facility,team_5,Webinar,product_57,0
business_unit_1,Lead,Business Operations Specialist,Staff-Level,Other Ambulatory Provider,team_3,Webinar,product_34,1
business_unit_1,Lead,Operations Manager,Manager-Level,Other Ambulatory Provider,team_3,Webinar,product_34,0
business_unit_1,Lead,,,Mental Health,team_3,Demo Request,product_4,0
business_unit_1,Lead,,,Home Health,team_1,PPC,product_27,0
business_unit_1,Contact,Billing,,Hospice,team_1,Demo Request,product_7,0
business_unit_1,Lead,Analyst,,Physician,team_3,Web Chat,product_1,0
business_unit_1,Contact,,,Mental Health,team_3,PPC,product_27,1
business_unit_1,Lead,Billing Specialist,Staff-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_34,0
business_unit_1,Contact,"Assistant Director, Revenue Cycle",Director-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Lead,"Manager, Financial",Manager-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_34,0
business_unit_1,Contact,Billing Supervisor,Staff-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,CFO,C-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Office Manager,Manager-Level,Other Ambulatory Provider,team_3,Webinar,product_34,0
business_unit_2,Contact,"Executive Director, Medical Affairs",Director-Level,Biotech,team_8,Webinar,product_19,0
business_unit_1,Contact,PSC,,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,CEO,C-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,manager,Manager-Level,DME & Medical Supplies,team_3,Webinar,product_34,0
business_unit_1,Contact,CORDINADORAS,,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,Precertification Manager,Manager-Level,Health System,team_4,Webinar,product_27,0
business_unit_1,Lead,Billing,,Mental Health,team_3,Inbound Call,product_4,0
business_unit_1,Lead,SSE,,Other Ambulatory Provider,team_3,Webinar,product_49,0
business_unit_1,Lead,Physician,,Physician,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Admin,Director-Level,Home Health,team_1,MDR Meeting,product_40,0
business_unit_1,Contact,Admin,,Physician,team_3,Web Chat,product_34,1
business_unit_1,Contact,Billing,Manager-Level,Hospital,team_4,Inbound Call,product_37,1
business_unit_1,Contact,Clinic Manager,Manager-Level,Ambulatory Health Care Facilities,team_1,Inbound Call,product_50,0
business_unit_1,Lead,Billing,,Physician,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Billing Supervisor,Manager-Level,Billing Services,team_3,MDR Meeting,product_40,1
business_unit_1,Lead,Denials Specialist,Staff-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,Revenue Cycle Director,Director-Level,Mental Health,team_3,Webinar,product_27,0
business_unit_1,Contact,Lead Biller,Staff-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,Business Office Manager (OC II- Finance),Manager-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Lead,Billing,,Other Ambulatory Provider,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Office Services Supervisor Senior,Staff-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,A/R Manager,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Director of Operations,Director-Level,Consulting Services,team_2,Webinar,product_34,0
business_unit_1,Contact,Billing Supervisor,Staff-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Interim,,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Billing Supervisor,Staff-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_34,0
business_unit_1,Contact,COO,C-Level,Billing Services,team_3,Webinar,product_34,0
business_unit_1,Contact,Billing Manager/CRT,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,,,Transportation Services,team_3,Webinar,product_34,0
business_unit_1,Contact,,,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Billing Manager,Manager-Level,Other Ambulatory Provider,team_3,Webinar,product_34,0
business_unit_1,Contact,,,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Billing Manager,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Owner/Pharmacist,,Physician,team_3,Webinar,product_34,0
business_unit_3,Contact,Quality Improvement,,Health Plan / Payer,team_9,Webinar,product_13,0
business_unit_1,Lead,Admin/ Service Coordinator,Staff-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Health Info System Analyst,Staff-Level,Hospital,team_4,Demo Request,product_24,0
business_unit_1,Lead,Finance & Operations,,Revenue Cycle Management,team_2,Web Chat,product_24,0
business_unit_1,Contact,Billing Tech,,Hospital,team_4,Demo Request,product_27,0
business_unit_1,Lead,Billing,Staff-Level,"Respiratory, Rehab & Restorative Service",team_3,Inbound Call,product_1,1
business_unit_1,Contact,Admissions director,Director-Level,Skilled Nursing Facility,team_1,Survey,product_1,0
business_unit_1,Lead,Biller,Staff-Level,Home Health,team_4,Inbound Call,product_1,1
business_unit_1,Contact,Site Registar,,Mental Health,team_3,Demo Request,product_7,0
business_unit_1,Contact,Controller,Manager-Level,Hospital,team_4,MDR Meeting,product_40,1
business_unit_1,Contact,LPC,,Mental Health,team_3,Demo Request,product_40,0
business_unit_1,Contact,owner,C-Level,DME & Medical Supplies,team_3,Survey,product_34,1
business_unit_1,Lead,Billing,Staff-Level,Physician,team_3,Demo Request,product_7,1
business_unit_1,Lead,Co-owner,C-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Lead,Admin,Staff-Level,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,LCSW,Provider-Level,Physician,team_3,Webinar,product_40,1
business_unit_1,Contact,Billing Manager,Manager-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Patient Care Navigator,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Lead,"Director, Reimbursement",,Assisted Living Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Medical Biller,Staff-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Owner,C-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Billing Manager,Manager-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Senior Director of Reimbursement,Director-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,"MDS/RAI Coordinator, RN",Staff-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Sr Collector & Biller,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Biller,Staff-Level,Mental Health,team_3,Webinar,product_40,1
business_unit_1,Contact,account clerk,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Other,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Lead,Revenue Cycle Ops Analyst,,Hospital,team_4,Webinar,product_40,0
business_unit_1,Contact,Operations Support Supervisor,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,,,Ambulatory Health Care Facilities,team_3,Webinar,product_40,0
business_unit_1,Contact,President,C-Level,Home Health,team_1,Webinar,product_40,1
business_unit_1,Contact,,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Owner,C-Level,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Lead,HFA,,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,President,C-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_40,0
business_unit_1,Contact,Billing and Collections Coordinator,Staff-Level,Hospital,team_4,Webinar,product_40,0
business_unit_1,Contact,Patient Account Manager,Manager-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Executive Director,,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Revenue Cycle Specialist,,Health System,team_4,Webinar,product_40,0
business_unit_1,Contact,Case Manager / Intake,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Billing Clerk,Staff-Level,Chiropractic,team_3,Webinar,product_40,0
business_unit_1,Contact,LMSW,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Billing Support,Staff-Level,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Office Staff,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,,,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Controller,Manager-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Business Office Manager,Manager-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Administrative Assistant,Staff-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Business Office Manager,Manager-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,ARC,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,,,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,owner,C-Level,Chiropractic,team_3,Webinar,product_40,0
business_unit_1,Contact,Admin Assistant,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Owner,C-Level,Assisted Living Facility,team_1,Webinar,product_40,1
business_unit_1,Lead,Revenue Cycle Specialist,,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Lead,,,Physician,team_3,PPC,product_27,0
business_unit_1,Lead,,,Home Health,team_1,Demo Request,product_7,1
business_unit_1,Lead,,,Home Health,team_5,Demo Request,product_57,0
business_unit_1,Lead,Accounts Manager,,Skilled Nursing Facility,team_1,Webinar,product_27,0
business_unit_2,Contact,Sr Dir Emerging Technologies,,Pharmaceutical,team_8,Inbound Call,product_61,1
business_unit_2,Contact,"Director, Market Access Bts",Director-Level,Biotech,team_8,Inbound Call,product_48,1
business_unit_1,Lead,Admin,,Home Health,team_1,Inbound Call,product_4,1
business_unit_1,Lead,Revenue Cycle Manager,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,"Senior Vice President, Revenue Cycle",,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO/ Executive Vice President,C-Level,Health System,team_4,Webinar,product_49,0
business_unit_1,Contact,Chief Financial Officer,C-Level,Health Plan / Payer,team_2,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Director, Revenue Cycle",Director-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,Revenue Cycle Manager,,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,Revenue Cycle Manager,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,Vice President and CFO,VP-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,CFO,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,CFO,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,Director Patient Financial Services,Director-Level,Consulting Services,team_3,Webinar,product_49,0
business_unit_1,Contact,"Manager, Revenue Cycle Coding",Manager-Level,Physician,team_3,Webinar,product_49,0
business_unit_1,Contact,Controller,Manager-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,CFO,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,CFO,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,Billing Director,Director-Level,Facility/Agency,team_3,Webinar,product_49,0
business_unit_1,Contact,Revenue Cycle Executive/ Owner,,Health System,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,Vice President CFO Hospital Division,VP-Level,Health System,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Vice President, Finance",VP-Level,Health System,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,CFO,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Senior Vice President, Revenue Cycle",VP-Level,Physician,team_3,Webinar,product_49,0
business_unit_1,Contact,"Director, RCM",Director-Level,Skilled Nursing Facility,team_1,Webinar,product_49,0
business_unit_1,Lead,CFO,,Assisted Living Facility,team_1,Webinar,product_49,0
business_unit_1,Lead,"Billing Manager Hospice, Skilled Nursing, Home Health, Orthotics and Prosthetics",Manager-Level,Home Health,team_4,Webinar,product_49,0
business_unit_1,Lead,Senior Manager Revenue Cycle Compliance,,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,Ambulatory Services Director,,Physician,team_3,Webinar,product_49,0
business_unit_1,Contact,Revenue Cycle Manager,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,Revenue Cycle Project Manager,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Vice President, Finance and CFO",VP-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,Government Billing Manager,Manager-Level,Home Health,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Physician,team_3,Webinar,product_49,0
business_unit_1,Lead,Revenue Cycle Executive,,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,"Director, Revenue Cycle Management",,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,"Director, Patient Financial Services",Director-Level,Home Health,team_4,Webinar,product_49,0
business_unit_1,Contact,"Manager, Finance",Manager-Level,Physician,team_4,Webinar,product_49,0
business_unit_1,Contact,Executive Vice President/Chief Financial Officier,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,"Senior Manager, Billing and Submissions",,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Vice President, Revenue Cycle",VP-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,Revenue Cycle Manager,,Hospice,team_1,Webinar,product_49,0
business_unit_1,Lead,Revenue Cycle Manager,,Home Health,team_1,Webinar,product_49,1
business_unit_1,Lead,"Manager, Billing/Insurance",Manager-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Lead,"Director, Revenue Cycle Management",,Skilled Nursing Facility,team_1,Webinar,product_49,0
business_unit_1,Contact,"Manager, Revenue Cycle",,Hospital,team_4,Webinar,product_49,0
business_unit_1,Contact,Division Revenue Cycle Manager,Manager-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Vice President, Finance/ Revenue Cycle Executive",VP-Level,Health System,team_4,Webinar,product_49,0
business_unit_1,Lead,Chief Financial Officer Operations,,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO,C-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_49,0
business_unit_1,Contact,"Vice President, Finance and Strategy",VP-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,CFO/ Executive Vice President,C-Level,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,Executive Vice President and CFO,,Hospital,team_4,Webinar,product_49,0
business_unit_1,Lead,CFO,,Ambulatory Health Care Facilities,team_3,Webinar,product_49,0
business_unit_1,Contact,Hospice Billing Manager,Manager-Level,Home Health,team_1,Webinar,product_49,0
business_unit_1,Contact,"Senior Director, Revenue Cycle",Director-Level,Health System,team_4,Webinar,product_49,0
