Product ID,Product Name,Product Category,Price,Quantity Sold,UOM,Region,Customer Segment,Sales Rep Name,Date of Sale
7T2YX70QQ2,Scalpel Blades,Surgical Supplies,105.03,44,pieces,"Chicago, IL",Hospital,John Ponce,2024-06-19
421LVCGF9C,Catheters,Medical Devices,495.11,28,pieces,"San Francisco, CA",Hospital,Christine King,2024-01-20
Y3VHX1LK7R,Suture Kits,Surgical Supplies,488.26,51,sets,"Houston, TX",Hospital,Daniel Arnold,2024-07-06
KGDJBJ0F7B,Forceps,Surgical Supplies,112.71,36,pieces,"San Francisco, CA",Hospital,Christine King,2024-02-17
09BDPB1JNF,"Syringes, 50ml",Medical Devices,361.03,81,boxes,"Washington, DC",Hospital,Christopher Flores,2023-12-01
02JUC9324J,Insulin Injection,Pharmaceuticals,114.79,8,syringles,"Boston, MA",Clinic,Juan Campos,2024-05-25
RWEOLZO3WB,IV Tubing Set,Medical Devices,77.84,17,pieces,"Boston, MA",Clinic,Megan Chang,2023-12-13
QSCC2J4K61,Gauze Sponges,Medical Devices,157.64,41,packs,"Minneapolis, MN",Hospital,Thomas Garcia,2024-03-19
16S1AXWWBO,Scalpel Blades,Surgical Supplies,352.18,69,pieces,"Washington, DC",Hospital,Renee Mcgrath,2024-03-07
TFH6DZINK4,Antibiotic Ointment,Pharmaceuticals,223.24,6,tubes,"New York City, NY",Hospital,Christine King,2023-11-10
6SBG40VSMR,Catheters,Medical Devices,470.7,38,pieces,"Denver, CO",Hospital,Jasmine Kelley,2024-06-30
RSCXJFGIW9,Cough Syrup,Pharmaceuticals,29.28,33,bottles,"Dallas, TX",Clinic,Jennifer Ross,2024-06-19
OENXGVMNZ8,Scalpel Blades,Surgical Supplies,310.93,8,pieces,"Las Vegas, NV",Clinic,Mallory Barnett,2024-07-24
2G8L3G25AH,Sterile Drapes,Surgical Supplies,253.42,46,packs,"San Francisco, CA",Clinic,Mark Harrell,2024-04-30
7CQ8XDXUP0,Scalpel Blades,Surgical Supplies,94.07,39,pieces,"Boston, MA",Hospital,Megan Chang,2024-05-03
XHZTHWQNMX,Atorvastatin Tablets,Pharmaceuticals,84.19,38,packs,"Phoenix, AZ",Clinic,Mikayla Sanchez,2023-12-14
1NG95LDW4G,Scalpel Blades,Surgical Supplies,182.4,20,pieces,"Minneapolis, MN",Clinic,Thomas Garcia,2023-12-28
YNBYP2IGM1,Disposable Face Masks,Medical Devices,121.92,48,boxes,"San Francisco, CA",Hospital,Christine King,2024-01-05
5UWGFAI15H,Paracetamol Tablets,Pharmaceuticals,415.33,55,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2024-04-23
EO3U2CJAQ9,Aspirin Tablets,Pharmaceuticals,414.3,56,packs,"Houston, TX",Hospital,Thomas Garcia,2024-08-08
QDC5C9DIQC,Amoxicillin Capsules,Pharmaceuticals,348.4,67,bottles,"Philadelphia, PA",Hospital,James Bradley,2024-02-21
10KF8YNAHR,Surgical Gowns,Surgical Supplies,90.78,30,packs,"Philadelphia, PA",Hospital,Juan Campos,2024-08-31
SK7HFWL64Q,Diagnostic Test Strips,Medical Devices,485.85,54,boxes,"Houston, TX",Clinic,James Bradley,2024-07-09
RKSM9TEQPS,Cough Syrup,Pharmaceuticals,364.87,33,bottles,"Atlanta, GA",Hospital,Robert Green,2024-07-02
KSX3LZM2GU,Scalpel Blades,Surgical Supplies,384.04,52,pieces,"Atlanta, GA",Clinic,Robert Green,2024-02-13
I7PUBYSHPH,Surgical Gloves,Surgical Supplies,181.84,50,boxes,"Houston, TX",Clinic,Daniel Arnold,2023-11-26
NVES3H4PYP,Insulin Injection,Pharmaceuticals,97.34,38,syringles,"Las Vegas, NV",Clinic,Mark Harrell,2024-09-30
6122LL3ROK,"Syringes, 50ml",Surgical Supplies,385.24,15,boxes,"Denver, CO",Hospital,Lisa Barrera,2024-08-21
IXZVFVW6G5,Forceps,Surgical Supplies,206.24,6,pieces,"Orlando, FL",Clinic,Kyle Blair,2024-03-11
LTNVQAD2XJ,Aspirin Tablets,Pharmaceuticals,85.63,29,packs,"Dallas, TX",Clinic,Kristen Turner,2024-08-24
0567TSK0PV,Blood Collection Tubes,Medical Devices,94.35,56,trays,"Denver, CO",Clinic,Jasmine Kelley,2024-09-07
WQ7BEYNJWL,Gauze Pads,Surgical Supplies,210.36,58,packs,"Phoenix, AZ",Clinic,Thomas Grimes,2024-02-16
QF8HTQ2ITP,Surgical Gloves,Surgical Supplies,193.49,69,boxes,"Atlanta, GA",Hospital,Robert Green,2024-04-14
IQIMJSY01G,Cough Syrup,Pharmaceuticals,465.74,58,bottles,"Boston, MA",Hospital,Aaron Snyder,2024-02-12
97CM1OYK63,Blood Collection Tubes,Medical Devices,200.68,43,trays,"Houston, TX",Hospital,Jorge Trujillo,2024-06-24
QP5GUUXFHK,Antibiotic Ointment,Pharmaceuticals,395.93,53,tubes,"Houston, TX",Hospital,James Bradley,2024-09-11
PUR19YTOWO,Diagnostic Test Strips,Medical Devices,197.07,62,boxes,"Denver, CO",Hospital,Lisa Barrera,2024-10-08
ZJLXUX553M,Surgical Gowns,Surgical Supplies,229.2,29,packs,"Houston, TX",Clinic,Daniel Arnold,2024-07-12
TOWO1ZZ70S,Diagnostic Test Strips,Medical Devices,271.46,54,boxes,"Washington, DC",Hospital,Christopher Flores,2024-02-02
LCRZ9AT7DO,Disposable Gloves,Medical Devices,150.38,6,boxes,"San Diego, CA",Clinic,Thomas Silva,2024-08-31
VZNOSBNGYX,Amoxicillin Capsules,Pharmaceuticals,189.01,25,bottles,"Atlanta, GA",Clinic,Jorge Trujillo,2024-10-11
JA2B9A5THI,Aspirin Tablets,Pharmaceuticals,148.44,16,packs,"Orlando, FL",Hospital,Kyle Blair,2024-02-17
8ENTMKNQLE,Catheters,Medical Devices,172.71,30,pieces,"Boston, MA",Clinic,Megan Chang,2024-09-25
Z57XWZAKW2,Atorvastatin Tablets,Pharmaceuticals,55.67,49,packs,"San Francisco, CA",Clinic,Robin Levy,2024-04-18
GEVSTR4EIV,Antibiotic Ointment,Pharmaceuticals,413.88,24,tubes,"Denver, CO",Hospital,Jasmine Kelley,2024-10-01
3UNMMH715M,Disposable Face Masks,Medical Devices,172.9,68,boxes,"Philadelphia, PA",Clinic,Jasmine Kelley,2024-10-12
OHAQW89I1G,Amoxicillin Capsules,Pharmaceuticals,383.3,30,bottles,"Boston, MA",Hospital,Juan Campos,2024-08-06
FU5MVZLBUW,Gauze Sponges,Medical Devices,298.28,97,packs,"Phoenix, AZ",Hospital,Thomas Grimes,2024-06-20
UZSFUHYVO5,Paracetamol Tablets,Pharmaceuticals,33.44,36,packs,"Dallas, TX",Clinic,Kristen Turner,2023-12-09
L9V6TV1L79,Forceps,Surgical Supplies,441.09,47,pieces,"San Francisco, CA",Clinic,Christine King,2023-10-15
GD8IAV012C,"Syringes, 50ml",Medical Devices,412.8,69,boxes,"Minneapolis, MN",Hospital,Thomas Garcia,2024-05-18
RL5XQOMMWS,Paracetamol Tablets,Pharmaceuticals,113.42,70,packs,"Boston, MA",Hospital,Megan Chang,2024-06-27
SQBA824CJK,Ibuprofen Tablets,Pharmaceuticals,74.36,29,packs,"Los Angeles, CA",Clinic,William Sullivan,2024-09-20
KR4P3UMFCS,Paracetamol Tablets,Pharmaceuticals,70.57,19,packs,"Houston, TX",Clinic,William Sullivan,2024-04-20
15RXICM65U,Aspirin Tablets,Pharmaceuticals,145.69,33,packs,"Minneapolis, MN",Clinic,Thomas Silva,2024-06-25
X5YC8VNALZ,Catheters,Medical Devices,176.51,97,pieces,"Dallas, TX",Hospital,Jennifer Ross,2024-06-06
C0DOSBC48F,Scalpel Blades,Surgical Supplies,401.18,47,pieces,"Chicago, IL",Clinic,John Ponce,2023-12-28
3V78S6FX7H,Paracetamol Tablets,Pharmaceuticals,82.24,51,packs,"Miami, FL",Clinic,Mallory Barnett,2024-06-05
9YGMB0O5YD,Surgical Gowns,Surgical Supplies,63.48,10,packs,"Dallas, TX",Hospital,Kristen Turner,2024-10-07
NU3DSTYCI0,Scalpel Blades,Surgical Supplies,382.48,17,pieces,"Houston, TX",Clinic,James Bradley,2023-11-23
ZSBANHY6WW,Antibiotic Ointment,Pharmaceuticals,224.73,57,tubes,"Boston, MA",Hospital,Megan Chang,2024-06-22
LK5AIS9CDK,Blood Collection Tubes,Medical Devices,142.74,79,trays,"San Francisco, CA",Hospital,Mark Harrell,2024-05-25
QAJVSMWEFK,Metformin Tablets,Pharmaceuticals,365.51,20,packs,"Seattle, WA",Hospital,Linda West,2024-02-28
8PL04F63NH,Insulin Injection,Pharmaceuticals,220.46,30,syringles,"Dallas, TX",Hospital,Kristen Turner,2024-07-30
R4HG2V0RL8,Ibuprofen Tablets,Pharmaceuticals,94.47,51,packs,"Washington, DC",Hospital,Christopher Flores,2023-10-17
IYLASZ3SAL,Gauze Sponges,Medical Devices,312.64,13,packs,"Dallas, TX",Clinic,Jennifer Ross,2024-09-04
UV78ZF0EMC,Disposable Face Masks,Medical Devices,497.65,23,boxes,"San Francisco, CA",Clinic,Mark Harrell,2024-08-08
3SZBGHRFDU,Adhesive Bandages,Medical Devices,399.14,45,packs,"Las Vegas, NV",Clinic,Mallory Barnett,2024-04-06
D8191K3HEL,Adhesive Bandages,Medical Devices,386.91,32,packs,"Orlando, FL",Hospital,Kyle Blair,2023-11-22
ZE6C1YS1TY,Vitamin D Capsules,Pharmaceuticals,373.45,62,bottles,"Houston, TX",Hospital,James Bradley,2024-03-27
FKTWV0YL78,Suture Kits,Surgical Supplies,102.01,32,sets,"Denver, CO",Clinic,Jasmine Kelley,2024-05-14
KQNCT3ITVE,Sterile Drapes,Surgical Supplies,81.46,49,packs,"San Francisco, CA",Hospital,Christine King,2024-01-14
PDMVX9Z6Z4,Scalpel Blades,Surgical Supplies,235.14,55,pieces,"Phoenix, AZ",Clinic,Thomas Grimes,2024-04-09
QHR3QB9AKS,Catheters,Medical Devices,68.97,36,pieces,"Las Vegas, NV",Clinic,Mikayla Sanchez,2024-07-23
WP87KINMQI,Gauze Pads,Surgical Supplies,177.35,57,packs,"Las Vegas, NV",Hospital,William Cantu,2024-09-15
GKQFY1JFUJ,Cough Syrup,Pharmaceuticals,466.21,14,bottles,"Phoenix, AZ",Hospital,Thomas Grimes,2024-05-06
MQQ4DMA98R,Insulin Injection,Pharmaceuticals,99.84,58,syringles,"Houston, TX",Hospital,James Bradley,2024-08-11
BOABDKBL47,Diagnostic Test Strips,Medical Devices,374.28,45,boxes,"Houston, TX",Hospital,Jorge Trujillo,2023-11-11
BZIO7MTY2T,Sterile Drapes,Surgical Supplies,109.97,13,packs,"San Antonio, TX",Hospital,Kyle Blair,2024-08-22
BJYMSZQI0P,Gauze Sponges,Medical Devices,187.24,52,packs,"Las Vegas, NV",Clinic,William Cantu,2024-09-15
0OK43QNQVI,Gauze Sponges,Medical Devices,160.09,7,packs,"San Francisco, CA",Clinic,Mark Harrell,2023-12-14
WPQOIAL8XF,Disposable Face Masks,Medical Devices,340.35,30,boxes,"San Francisco, CA",Clinic,Mark Harrell,2024-08-11
XPGP58RZ1X,Antibiotic Ointment,Pharmaceuticals,477.01,27,tubes,"Orlando, FL",Hospital,Aaron Snyder,2024-08-19
HB4KEXTTSH,Forceps,Surgical Supplies,271.24,43,pieces,"Boston, MA",Hospital,Kyle Blair,2024-08-30
VARAUI36BX,Ibuprofen Tablets,Pharmaceuticals,326.6,55,packs,"Minneapolis, MN",Hospital,Thomas Garcia,2024-04-20
6YCXCFXYBU,Suture Kits,Surgical Supplies,273.85,57,sets,"San Diego, CA",Clinic,Jasmine Kelley,2024-05-23
5WXHXF4I3A,Forceps,Surgical Supplies,291.42,38,pieces,"Seattle, WA",Hospital,Linda West,2023-12-29
VLKVI9GTYL,Insulin Injection,Pharmaceuticals,497.98,65,syringles,"Las Vegas, NV",Hospital,Robert Green,2024-06-29
72HPUA10K2,Paracetamol Tablets,Pharmaceuticals,421.85,51,packs,"San Diego, CA",Hospital,William Cantu,2024-03-10
PP5L20HKFW,Paracetamol Tablets,Pharmaceuticals,150.7,43,packs,"Boston, MA",Clinic,Juan Campos,2023-10-21
J7HI1VPA2M,"Syringes, 50ml",Medical Devices,360.15,25,boxes,"Minneapolis, MN",Hospital,Kristen Turner,2023-12-02
TLG6RZ3OXD,Blood Collection Tubes,Medical Devices,306.33,39,trays,"Boston, MA",Clinic,Juan Campos,2024-03-04
BV978UQZW5,Insulin Injection,Pharmaceuticals,222.74,32,syringles,"San Francisco, CA",Hospital,Christine King,2024-09-01
6YLR00CBHH,Catheters,Medical Devices,165.37,75,pieces,"San Francisco, CA",Hospital,Robin Levy,2024-05-07
PBYKEZ2W81,Forceps,Surgical Supplies,346.07,29,pieces,"Boston, MA",Clinic,Megan Chang,2024-09-13
L0M9CTXYIP,Antibiotic Ointment,Pharmaceuticals,38.99,25,tubes,"Dallas, TX",Clinic,Kristen Turner,2024-09-18
BA9DPZSO44,Suture Kits,Surgical Supplies,136.27,22,sets,"Houston, TX",Clinic,Jorge Trujillo,2023-11-14
G5BDDMLAHT,Surgical Scalpels,Medical Devices,281.24,50,pieces,"San Francisco, CA",Clinic,Mark Harrell,2024-05-16
N5JDAQ1JCK,Insulin Injection,Pharmaceuticals,126.22,61,syringles,"Washington, DC",Hospital,Renee Mcgrath,2024-02-13
E6AC4GYLR9,Atorvastatin Tablets,Pharmaceuticals,410.33,41,packs,"Boston, MA",Hospital,Megan Chang,2024-04-16
XJUX5BE8M1,Sterile Drapes,Surgical Supplies,497.96,30,packs,"Los Angeles, CA",Hospital,William Sullivan,2024-03-28
LXDZ3FFRV0,Surgical Gowns,Surgical Supplies,468.77,13,packs,"Minneapolis, MN",Hospital,Thomas Silva,2024-04-06
JKV4PG1V37,Gauze Sponges,Medical Devices,452.14,64,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2023-11-20
D2W3B38IL0,Surgical Scalpels,Medical Devices,104.9,31,pieces,"Dallas, TX",Hospital,William Sullivan,2024-08-13
AMATOUAS36,Cough Syrup,Pharmaceuticals,277.8,45,bottles,"Orlando, FL",Hospital,Kyle Blair,2024-04-10
HC3RKB7EU2,Antibiotic Ointment,Pharmaceuticals,291.38,65,tubes,"Houston, TX",Hospital,James Bradley,2024-06-06
8BES8QLBNM,Vitamin D Capsules,Pharmaceuticals,167.38,8,bottles,"Orlando, FL",Clinic,John Ponce,2024-04-04
NNIQVK0YOG,Gauze Pads,Surgical Supplies,466.81,57,packs,"Chicago, IL",Hospital,Renee Mcgrath,2023-12-19
EWB8YWKVIV,Disposable Gloves,Medical Devices,123.17,25,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-04-29
O681329D26,Disposable Gloves,Medical Devices,134.18,34,boxes,"Atlanta, GA",Hospital,Robert Green,2023-12-11
S52B2RVLVV,"Syringes, 50ml",Medical Devices,129.12,45,boxes,"Phoenix, AZ",Clinic,Thomas Grimes,2024-08-20
FSGXBMV8DF,Amoxicillin Capsules,Pharmaceuticals,36.15,31,bottles,"San Francisco, CA",Clinic,Mark Harrell,2024-08-13
OLZ3EY26MJ,Surgical Scalpels,Medical Devices,429.32,61,pieces,"Portland, OR",Clinic,Aaron Snyder,2023-12-05
0OUZK070LR,Atorvastatin Tablets,Pharmaceuticals,452.39,22,packs,"San Francisco, CA",Hospital,Robin Levy,2023-11-08
7UDSN6TGB7,Diagnostic Test Strips,Medical Devices,394.07,19,boxes,"Washington, DC",Clinic,Christopher Flores,2023-11-08
FXONZPGKOU,IV Tubing Set,Medical Devices,197.14,45,pieces,"Portland, OR",Clinic,Ana Smith,2024-03-05
3Q8MN2N9UX,Atorvastatin Tablets,Pharmaceuticals,192.31,29,packs,"Houston, TX",Clinic,Jorge Trujillo,2024-09-26
TMYMDFMXJM,Surgical Scalpels,Medical Devices,107.05,52,pieces,"Las Vegas, NV",Hospital,William Cantu,2024-05-04
EZB9K5YWST,Suture Kits,Surgical Supplies,389.29,36,sets,"San Francisco, CA",Hospital,Mark Harrell,2024-01-19
3FIDYG03N0,Antibiotic Ointment,Pharmaceuticals,92.16,13,tubes,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-01-06
B46BQTOCX0,Surgical Gloves,Surgical Supplies,447.5,47,boxes,"Miami, FL",Hospital,Jennifer Ross,2023-11-23
7F73CV9XA2,Disposable Gloves,Medical Devices,150.21,58,boxes,"Boston, MA",Hospital,Juan Campos,2023-12-04
IXJ8OGK3J8,"Syringes, 50ml",Medical Devices,143.25,32,boxes,"San Diego, CA",Hospital,Thomas Silva,2024-08-06
VZD65881MS,Diagnostic Test Strips,Medical Devices,288.12,58,boxes,"Phoenix, AZ",Clinic,Ryan Carr,2023-12-03
8B1VX4I6RA,Disposable Face Masks,Medical Devices,236.83,47,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-08-25
3I4HEUAG2U,Metformin Tablets,Pharmaceuticals,459.83,68,packs,"San Francisco, CA",Hospital,Robin Levy,2024-08-10
75L9K5ZAZP,Disposable Face Masks,Medical Devices,274.85,64,boxes,"Phoenix, AZ",Hospital,Ryan Carr,2023-12-03
C7U5554BIJ,Disposable Gloves,Medical Devices,414.46,22,boxes,"Phoenix, AZ",Clinic,Ryan Carr,2024-05-05
RI2GPXQ5UK,Vitamin D Capsules,Pharmaceuticals,449.51,13,bottles,"Seattle, WA",Hospital,Linda West,2023-10-16
BYKUULJE3K,Antibiotic Ointment,Pharmaceuticals,194.51,30,tubes,"Minneapolis, MN",Clinic,Thomas Grimes,2024-08-24
95BIWN108N,IV Catheters,Surgical Supplies,329.83,47,pieces,"Orlando, FL",Clinic,Kyle Blair,2024-05-05
YAC2CN1C3M,Disposable Face Masks,Medical Devices,220.31,54,boxes,"Washington, DC",Hospital,Rebecca Wagner,2024-07-16
19YO6KIQM6,Insulin Injection,Pharmaceuticals,327.51,42,syringles,"Dallas, TX",Hospital,Jennifer Ross,2024-04-10
N7UCODWSUV,"Syringes, 50ml",Surgical Supplies,264.67,42,boxes,"Atlanta, GA",Clinic,Robert Green,2024-06-22
FPSC6M69TY,Metformin Tablets,Pharmaceuticals,166.41,60,packs,"Washington, DC",Hospital,Rebecca Wagner,2024-09-18
LR17XMXSPT,Scalpel Blades,Surgical Supplies,484.62,19,pieces,"Houston, TX",Hospital,James Bradley,2024-05-05
YFOSITSUWL,Forceps,Surgical Supplies,204.63,22,pieces,"Dallas, TX",Hospital,Jennifer Ross,2024-08-29
0HR5JK84CM,Surgical Gloves,Surgical Supplies,180.91,53,boxes,"Denver, CO",Hospital,Thomas Garcia,2024-02-16
SIYNXUB6MA,Blood Collection Tubes,Medical Devices,274.76,30,trays,"Orlando, FL",Clinic,Kyle Blair,2023-11-18
67B8IBHELV,Sterile Drapes,Surgical Supplies,136.35,31,packs,"Phoenix, AZ",Hospital,Thomas Grimes,2023-10-15
7OAZOL85HH,Vitamin D Capsules,Pharmaceuticals,144.43,27,bottles,"Boston, MA",Clinic,Juan Campos,2024-01-04
E3VY1KQCLI,"Syringes, 50ml",Medical Devices,104.12,67,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-08-15
NHIAGWFG5F,Adhesive Bandages,Medical Devices,59.68,17,packs,"Seattle, WA",Clinic,Linda West,2024-02-05
5SMYW9N8U3,Surgical Masks,Surgical Supplies,361.76,19,boxes,"Denver, CO",Clinic,Jasmine Kelley,2024-01-04
SHMG7P0A7O,IV Tubing Set,Medical Devices,105.8,15,pieces,"San Francisco, CA",Clinic,Robin Levy,2024-04-12
CHBPCUMBU0,Amoxicillin Capsules,Pharmaceuticals,78.56,10,bottles,"Washington, DC",Clinic,Christopher Flores,2024-09-24
SJR8I7MBYA,Vitamin D Capsules,Pharmaceuticals,186.49,2,bottles,"Atlanta, GA",Clinic,Robert Green,2024-04-17
1HAGKFGV9O,Diagnostic Test Strips,Medical Devices,68.9,66,boxes,"Dallas, TX",Clinic,James Bradley,2024-02-15
7GQ1L90IN8,IV Catheters,Surgical Supplies,391.71,7,pieces,"Boston, MA",Clinic,Juan Campos,2023-11-11
ZN4EXK3TX5,Vitamin D Capsules,Pharmaceuticals,65.86,8,bottles,"Washington, DC",Clinic,Renee Mcgrath,2024-05-10
QLY5JH2RQ9,Ibuprofen Tablets,Pharmaceuticals,68.84,38,packs,"Houston, TX",Clinic,James Bradley,2024-01-04
SHLRUR17AI,Ibuprofen Tablets,Pharmaceuticals,109.61,11,packs,"Phoenix, AZ",Clinic,Ryan Carr,2024-02-25
3XOE3LDCAP,Disposable Face Masks,Medical Devices,143.94,58,boxes,"Houston, TX",Hospital,James Bradley,2024-03-01
TEN2AAH5WW,Antibiotic Ointment,Pharmaceuticals,142.23,21,tubes,"Denver, CO",Clinic,Lisa Barrera,2024-07-17
289H3TBGJB,Catheters,Medical Devices,490.33,73,pieces,"Minneapolis, MN",Hospital,Thomas Garcia,2024-01-06
A1472RSKB9,Surgical Gowns,Surgical Supplies,382.17,61,packs,"San Francisco, CA",Hospital,Robin Levy,2024-09-20
71JN08Q4RY,Surgical Scalpels,Medical Devices,218.01,44,pieces,"Los Angeles, CA",Clinic,William Sullivan,2024-07-11
60Y14CUSXG,Cough Syrup,Pharmaceuticals,281.99,6,bottles,"Portland, OR",Hospital,Christopher Flores,2024-04-07
LV1IDOSPKA,Sterile Drapes,Surgical Supplies,447.6,16,packs,"Houston, TX",Hospital,Jorge Trujillo,2024-08-31
YZBYID20TR,Scalpel Blades,Surgical Supplies,175.28,9,pieces,"Denver, CO",Hospital,Jasmine Kelley,2024-02-22
OFKDDEGD7U,Surgical Gowns,Surgical Supplies,149.23,64,packs,"Orlando, FL",Clinic,Linda West,2024-03-02
M9SIT253MF,Adhesive Bandages,Medical Devices,398.88,31,packs,"Chicago, IL",Clinic,John Ponce,2023-11-30
Z0VYWRF9LH,Gauze Pads,Surgical Supplies,463.82,51,packs,"Boston, MA",Hospital,Juan Campos,2024-07-24
YCCL8NIIPC,Atorvastatin Tablets,Pharmaceuticals,115.7,35,packs,"Dallas, TX",Hospital,Kristen Turner,2024-03-08
WADU9PQ8Y8,Atorvastatin Tablets,Pharmaceuticals,64.3,27,packs,"Denver, CO",Clinic,Lisa Barrera,2024-04-14
FPUKD2RWDA,Scalpel Blades,Surgical Supplies,411.46,45,pieces,"Orlando, FL",Hospital,John Ponce,2024-04-03
6862OZYIVO,Gauze Sponges,Medical Devices,470.45,33,packs,"Boston, MA",Clinic,Juan Campos,2024-06-10
Y6EVTGUC1G,Cough Syrup,Pharmaceuticals,493.08,24,bottles,"Washington, DC",Hospital,Christopher Flores,2024-02-27
O3KYEOU3ND,Sterile Drapes,Surgical Supplies,85.27,21,packs,"Phoenix, AZ",Hospital,Thomas Grimes,2024-09-13
3BUUMPV1SH,IV Tubing Set,Medical Devices,370.38,48,pieces,"Washington, DC",Clinic,Rebecca Wagner,2024-03-20
ABW9PWUHAE,Surgical Gloves,Surgical Supplies,55.52,25,boxes,"Dallas, TX",Hospital,Kyle Blair,2024-02-22
EI5TZC8B6A,Ibuprofen Tablets,Pharmaceuticals,190.16,13,packs,"Los Angeles, CA",Clinic,Christopher Flores,2024-03-08
TTAK4KISH6,"Syringes, 50ml",Surgical Supplies,370.24,62,boxes,"Minneapolis, MN",Clinic,Thomas Garcia,2024-07-20
I4KWENXDZH,Insulin Injection,Pharmaceuticals,72.35,29,syringles,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-10-11
WG50K260V3,Amoxicillin Capsules,Pharmaceuticals,64.79,18,bottles,"Boston, MA",Clinic,Jasmine Kelley,2024-08-26
V9QB3Q6F7N,"Syringes, 50ml",Medical Devices,481.58,36,boxes,"Minneapolis, MN",Hospital,Thomas Silva,2024-04-06
0QB6ZWT9JL,Surgical Gloves,Surgical Supplies,222.37,52,boxes,"Las Vegas, NV",Clinic,William Cantu,2024-01-28
4Y1RDHLLGQ,"Syringes, 50ml",Surgical Supplies,311.61,43,boxes,"Houston, TX",Hospital,Daniel Arnold,2024-03-25
BM5N994AVZ,Amoxicillin Capsules,Pharmaceuticals,482.92,22,bottles,"Minneapolis, MN",Hospital,Juan Campos,2024-02-16
FSCTD4D8ET,Atorvastatin Tablets,Pharmaceuticals,111.57,41,packs,"Las Vegas, NV",Clinic,Mallory Barnett,2024-01-11
CJ4FI73IE7,Surgical Scalpels,Medical Devices,231.2,57,pieces,"Philadelphia, PA",Clinic,Linda West,2023-12-21
ML0R2I6SGH,Paracetamol Tablets,Pharmaceuticals,440.8,18,packs,"Orlando, FL",Hospital,Kyle Blair,2024-09-27
AY3C510G0N,Diagnostic Test Strips,Medical Devices,349.91,53,boxes,"San Francisco, CA",Clinic,Mark Harrell,2024-04-13
L64A6SIO25,IV Tubing Set,Medical Devices,242.39,17,pieces,"Washington, DC",Clinic,Renee Mcgrath,2023-11-23
AU5GTF50C8,Amoxicillin Capsules,Pharmaceuticals,149.15,34,bottles,"Houston, TX",Hospital,Daniel Arnold,2024-03-02
X23NF5I6F7,Antibiotic Ointment,Pharmaceuticals,26.04,34,tubes,"Washington, DC",Clinic,Rebecca Wagner,2024-03-04
NR0BBUCXAD,Antibiotic Ointment,Pharmaceuticals,459.53,46,tubes,"Houston, TX",Hospital,Jorge Trujillo,2024-04-18
PZVP3ZGDCQ,Aspirin Tablets,Pharmaceuticals,203.46,65,packs,"Seattle, WA",Hospital,Linda West,2024-10-06
64ONBJ6I2S,Paracetamol Tablets,Pharmaceuticals,219.44,13,packs,"New York City, NY",Hospital,Robert Green,2024-10-05
U8BAP79O2L,IV Tubing Set,Medical Devices,349.71,45,pieces,"Los Angeles, CA",Clinic,William Sullivan,2024-05-08
J9KSK3RJE1,Metformin Tablets,Pharmaceuticals,64.38,48,packs,"Chicago, IL",Hospital,John Ponce,2024-05-27
IB3LOKQI9G,Adhesive Bandages,Medical Devices,450.98,24,packs,"Atlanta, GA",Hospital,Megan Chang,2024-06-17
3APRSNNA48,Gauze Sponges,Medical Devices,214.55,30,packs,"Washington, DC",Hospital,Christopher Flores,2024-04-14
3B6PH9ZMUJ,Disposable Gloves,Medical Devices,201.82,38,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-04-09
IGLMBSAQEE,Insulin Injection,Pharmaceuticals,164.35,50,syringles,"Chicago, IL",Clinic,John Ponce,2024-02-06
6O9WGEP71H,Disposable Face Masks,Medical Devices,354.72,45,boxes,"Washington, DC",Hospital,Ana Smith,2024-06-20
FEFPL01RI1,IV Tubing Set,Medical Devices,279.57,49,pieces,"Minneapolis, MN",Hospital,Thomas Garcia,2023-11-16
LFN3LVH6UB,Blood Collection Tubes,Medical Devices,160.67,27,trays,"Los Angeles, CA",Clinic,Ana Smith,2024-02-07
3N712LXNS4,Catheters,Medical Devices,353.99,90,pieces,"Boston, MA",Hospital,Megan Chang,2024-09-04
AFCPX1TEHZ,Paracetamol Tablets,Pharmaceuticals,411.97,9,packs,"Washington, DC",Hospital,Christopher Flores,2024-01-05
9QRJ5MWD5G,Metformin Tablets,Pharmaceuticals,148.15,5,packs,"Los Angeles, CA",Hospital,William Sullivan,2024-10-02
NG6FJNZ15H,Disposable Face Masks,Medical Devices,357.56,34,boxes,"Atlanta, GA",Clinic,Robert Green,2024-10-08
CMKZDUHJQ6,Blood Collection Tubes,Medical Devices,220.77,8,trays,"Atlanta, GA",Clinic,Mallory Barnett,2024-05-11
SBJD8M4X6O,IV Tubing Set,Medical Devices,335.46,31,pieces,"San Francisco, CA",Hospital,Daniel Arnold,2023-10-28
5IW9ADNI7U,Paracetamol Tablets,Pharmaceuticals,119.0,41,packs,"Orlando, FL",Clinic,Renee Mcgrath,2023-11-17
HFCX4B2PBG,IV Tubing Set,Medical Devices,373.31,20,pieces,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-26
